Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Total_Expense,,,,,,
7125,64,1,Retired,Tier_2,1425,0,175,861,371,303,333,339,267,495,172,7,506,2383,119,71,24,60,17,5,2,33,4741,,,,,,
34154,19,1,Professional,Tier_2,6831,3437,1074,3450,1865,1682,1440,2405,1462,1807,537,7,2345,8164,1026,501,234,232,352,9,37,40,25990,,,,,,
59806,48,1,Retired,Tier_1,17942,4995,1541,7041,3920,2258,2167,4609,2010,5651,1037,11,6284,6635,544,812,524,354,893,78,119,135,53171,,,,,,
8224,41,4,Self_Employed,Tier_1,2467,0,399,1108,464,198,311,499,369,696,120,8,663,1593,152,32,46,26,30,5,8,17,6631,,,,,,
42990,52,4,Self_Employed,Tier_2,8598,0,1111,5380,2839,1318,1585,2667,2051,2238,1015,11,4883,14189,1377,375,251,249,370,67,104,73,28802,,,,,,
86962,64,3,Retired,Tier_1,26089,0,2213,11839,6195,2106,2951,4009,3012,5449,1713,11,9716,21386,2646,1717,297,198,239,112,189,320,65576,,,,,,
135841,48,2,Retired,Tier_1,40752,0,6410,17722,9430,5913,6287,6570,5435,7076,3810,24,26436,26436,1431,1500,597,496,1394,198,103,653,109405,,,,,,
39102,42,0,Professional,Tier_2,7820,0,1895,5829,2881,1137,1323,1599,1856,0,857,5,2089,13904,1020,450,266,224,198,84,0,169,25197,,,,,,
44999,25,0,Self_Employed,Tier_1,13500,0,1861,5107,2616,1752,2226,1814,1381,0,1007,13,5655,13734,778,623,271,404,228,52,0,191,31264,,,,,,
5445,29,2,Student,Tier_1,1633,0,272,573,427,216,176,421,225,544,100,9,477,856,153,22,42,12,79,11,4,28,4587,,,,,,
160935,19,1,Professional,Tier_1,48280,27143,3462,17173,10079,7593,3757,11511,4911,15647,2723,21,8656,8656,4575,2739,1298,376,1583,44,202,551,152279,,,,,,
18931,32,2,Student,Tier_2,3786,0,787,2147,1001,495,494,975,575,1550,286,8,1440,6835,414,77,36,129,188,13,69,60,12096,,,,,,
14217,57,0,Self_Employed,Tier_2,2843,0,364,1831,1023,553,559,792,456,0,372,8,1168,5423,482,276,100,160,210,13,0,25,8793,,,,,,
24460,49,4,Self_Employed,Tier_1,7338,2865,765,3392,1704,1052,499,1209,848,2364,361,9,2063,2063,538,88,280,92,294,1,101,103,22397,,,,,,
100538,28,2,Professional,Tier_2,20108,0,2898,10244,6121,3012,4700,7124,4870,8013,2640,21,21287,30808,2490,1490,667,1226,424,164,175,301,69730,,,,,,
175499,34,3,Self_Employed,Tier_1,52650,0,8085,26023,11361,4014,3776,13805,5630,10679,5250,17,29924,34225,7056,3099,246,498,1323,129,127,559,141273,,,,,,
33166,38,4,Student,Tier_1,9950,0,780,3903,2462,856,1170,1384,1421,3151,581,5,1822,7509,1030,189,248,350,347,69,91,115,25658,,,,,,
66664,39,3,Retired,Tier_1,19999,0,1951,9413,4808,3138,1672,3926,2050,3659,1936,12,8284,14112,1143,1094,175,469,695,12,98,245,52552,,,,,,
31055,50,3,Professional,Tier_1,9317,0,1326,4147,1660,1514,1223,1867,1481,1672,482,8,2502,6364,525,452,194,160,423,66,72,144,24689,,,,,,
13078,46,2,Retired,Tier_1,3924,1052,555,1695,723,498,333,587,462,721,151,6,734,2379,202,101,75,18,135,15,4,14,10701,,,,,,
97768,32,3,Retired,Tier_3,14665,0,3543,10198,6140,3557,4746,4347,4759,8776,2350,14,13964,34686,1440,1305,284,433,493,159,336,296,63081,,,,,,
18238,38,1,Professional,Tier_3,2736,0,810,2640,1193,851,552,837,842,1651,468,9,1728,5659,507,250,47,144,236,27,48,71,12580,,,,,,
102475,19,2,Student,Tier_2,20495,0,2311,12182,8033,4533,3563,4372,5040,9905,2695,17,17531,29347,1327,2049,974,745,895,225,342,346,73129,,,,,,
84778,59,0,Self_Employed,Tier_1,25433,12789,1708,12260,4504,3355,1907,6325,3957,0,1621,14,10918,10918,2175,1252,339,115,1798,139,0,131,73859,,,,,,
49030,55,1,Self_Employed,Tier_2,9806,0,1132,5371,2891,2354,2394,3895,2020,4652,1049,11,5630,13466,736,524,381,480,401,4,54,156,35564,,,,,,
129590,20,4,Professional,Tier_2,25918,0,5773,19225,8277,6307,4371,8152,5897,6899,1685,22,28570,37086,5306,1205,868,984,418,253,316,386,92504,,,,,,
178944,42,2,Student,Tier_1,53683,0,6240,23463,14302,7538,4395,7225,6749,14440,5206,20,35702,35702,1342,3491,1484,466,1483,45,636,1242,143241,,,,,,
26076,30,0,Professional,Tier_1,7823,0,822,3698,1893,1252,610,1656,1029,0,628,9,2363,6665,869,331,257,31,332,7,0,152,19411,,,,,,
15708,41,0,Professional,Tier_2,3142,0,425,1966,1197,495,495,718,696,0,207,9,1427,6368,372,122,54,27,165,29,0,27,9341,,,,,,
6752,48,2,Self_Employed,Tier_2,1350,0,161,877,409,330,168,455,330,553,85,8,508,2032,133,92,21,13,34,11,20,12,4718,,,,,,
180719,32,1,Professional,Tier_2,36144,0,6755,20958,12056,4459,6909,12226,7582,14820,5347,18,33359,53462,1720,1230,576,1587,1834,140,522,825,127256,,,,,,
21104,23,0,Student,Tier_1,6331,0,828,2894,1630,945,834,1367,1009,0,631,10,2068,4636,839,83,252,124,283,23,0,73,16469,,,,,,
74383,58,2,Student,Tier_2,14877,0,1599,10796,5019,1587,1726,5312,3365,7004,983,12,9283,22114,2716,501,365,340,644,47,95,243,52268,,,,,,
16580,27,2,Student,Tier_2,3316,2861,368,2252,1219,730,337,757,500,1048,469,7,1111,2723,300,365,177,62,217,25,24,61,13857,,,,,,
102700,26,3,Student,Tier_2,20540,11297,4299,12687,7017,3165,4350,7872,3440,6059,2267,20,19706,19706,788,1849,315,602,2289,16,262,657,82993,,,,,,
17135,58,2,Self_Employed,Tier_1,5140,0,566,2429,1220,582,637,818,685,1010,386,7,1159,3660,538,71,56,107,63,27,6,26,13473,,,,,,
11563,58,0,Self_Employed,Tier_3,1734,0,341,1445,625,298,397,491,408,0,170,9,1002,5653,308,145,53,73,53,8,0,33,5909,,,,,,
25391,22,3,Self_Employed,Tier_2,5078,0,876,3097,1753,927,1182,1778,935,1628,758,7,1883,7379,394,388,252,245,192,7,23,67,18012,,,,,,
19605,62,0,Self_Employed,Tier_2,3921,1665,507,2612,1238,526,550,1070,647,0,424,6,1144,6445,608,168,114,63,62,27,0,103,13160,,,,,,
48339,61,1,Student,Tier_2,9668,2594,1004,5389,2777,2142,1821,2188,1453,4677,877,15,7009,13747,797,390,260,173,450,24,166,121,34590,,,,,,
28792,58,1,Student,Tier_1,8637,0,876,3564,1536,1251,848,1526,1380,2194,622,6,1667,6357,605,444,180,170,80,4,77,122,22434,,,,,,
49569,36,0,Professional,Tier_2,9914,8934,1477,5057,2784,1992,1635,3237,2107,0,838,14,6956,11594,988,328,567,421,372,38,0,168,37975,,,,,,
23769,37,4,Professional,Tier_1,7131,0,762,3547,1727,620,557,1369,1100,1508,349,9,2065,5099,979,109,80,123,346,36,31,32,18670,,,,,,
17621,50,4,Self_Employed,Tier_2,3524,0,619,2609,1215,433,741,1271,694,1743,495,8,1345,4278,749,282,31,181,294,30,39,115,13344,,,,,,
18809,60,4,Professional,Tier_2,3762,0,828,2808,1161,509,377,1224,918,1616,522,9,1619,5084,584,303,60,33,162,14,18,135,13725,,,,,,
154030,54,0,Self_Employed,Tier_3,23105,0,7263,22170,10568,4601,4819,7839,7207,0,3449,16,24120,63011,1937,2504,739,1419,881,212,0,219,91021,,,,,,
35921,48,2,Self_Employed,Tier_3,5388,0,910,5211,2662,1097,1671,1778,1390,2987,799,7,2471,12029,985,747,219,359,149,41,149,225,23893,,,,,,
6136,56,3,Self_Employed,Tier_2,1227,719,196,640,466,160,279,321,294,456,99,7,455,1279,78,44,14,47,37,13,14,12,4857,,,,,,
19787,30,2,Retired,Tier_1,5936,3625,410,2189,1191,899,481,1185,766,1484,263,8,1357,1357,258,147,216,107,339,7,23,25,18429,,,,,,
32417,55,0,Professional,Tier_2,6483,5047,1276,4324,2001,914,1107,2061,1404,0,750,7,2306,7050,1224,553,181,147,550,53,0,103,25367,,,,,,
131304,62,2,Professional,Tier_1,39391,16303,3997,14460,8096,2938,3177,6823,5837,12654,1926,20,15703,15703,3504,1637,360,752,494,165,35,576,115602,,,,,,
68317,23,1,Self_Employed,Tier_2,13663,10576,2251,7000,4241,1629,1584,4343,3222,6081,1685,11,7491,12042,1181,526,356,375,1291,128,80,394,56275,,,,,,
14351,64,3,Student,Tier_2,2870,0,316,1728,792,516,653,698,682,1084,168,9,1345,4844,280,186,36,193,107,20,1,25,9507,,,,,,
207656,25,0,Retired,Tier_2,41531,0,9406,30404,16531,4372,5245,16604,7187,0,3635,23,48773,72742,5524,987,489,467,1367,294,0,688,134915,,,,,,
29261,60,3,Professional,Tier_2,5852,0,1228,4383,1588,1086,632,2201,1335,2802,809,5,1502,7345,1241,105,253,55,266,13,85,81,21916,,,,,,
81309,27,4,Student,Tier_2,16262,0,2021,10115,4397,3026,2564,5835,3448,5978,1830,11,8844,25832,2108,352,830,239,1104,54,99,533,55476,,,,,,
11908,58,4,Self_Employed,Tier_1,3572,1151,240,1554,861,493,293,717,402,1015,179,8,961,1430,135,238,61,26,206,19,11,26,10477,,,,,,
4405,21,1,Self_Employed,Tier_1,1321,0,104,517,243,136,215,209,177,270,72,7,320,1140,85,67,36,57,32,2,7,15,3264,,,,,,
9723,31,0,Professional,Tier_1,2917,774,338,1109,539,342,374,569,460,0,281,9,895,2019,196,60,83,22,136,3,0,62,7703,,,,,,
2228,21,4,Professional,Tier_2,446,0,99,326,138,47,61,119,96,219,32,9,192,645,91,25,5,12,27,3,10,7,1583,,,,,,
162531,41,3,Retired,Tier_3,24380,0,6760,22099,12702,7078,7350,11090,5084,10185,4749,22,34961,51054,4131,3698,991,1503,2852,65,337,243,111477,,,,,,
35617,64,3,Professional,Tier_2,7123,2586,1394,3956,1965,1192,1172,1460,1503,3550,476,10,3398,9238,253,436,165,164,120,55,127,36,26377,,,,,,
14317,38,1,Retired,Tier_3,2148,2686,629,1609,1096,469,474,888,583,1192,172,6,884,2371,302,154,104,104,178,29,8,24,11946,,,,,,
43090,27,4,Self_Employed,Tier_1,12927,0,1523,5858,3321,1573,1065,3257,1579,2186,589,14,6220,9211,1372,618,183,222,834,2,2,86,33878,,,,,,
34906,63,2,Student,Tier_2,6981,0,1395,4185,1759,1341,795,2091,1632,2678,1008,5,1882,11041,1158,499,102,113,148,27,82,292,23865,,,,,,
49301,42,4,Student,Tier_3,7395,0,2221,6150,2809,2208,1135,2728,2272,3311,1207,14,6952,17866,1028,490,299,103,628,6,42,84,31436,,,,,,
78951,23,1,Retired,Tier_2,15790,0,2892,11090,4973,3731,3051,6175,3192,5414,1131,13,9941,21509,1626,1244,237,386,850,75,251,312,57439,,,,,,
23790,33,4,Retired,Tier_3,3568,3845,908,3197,1360,1110,503,1244,773,1593,419,5,1300,5268,527,276,287,50,292,36,69,73,18520,,,,,,
14840,61,0,Professional,Tier_2,2968,0,574,2186,798,497,372,906,512,0,206,7,1070,5820,447,166,72,111,133,14,0,39,9019,,,,,,
58173,45,1,Professional,Tier_3,8726,0,2785,8231,3718,2495,1733,2945,1846,3619,1519,15,8679,20556,2009,917,467,286,231,45,81,216,37617,,,,,,
57001,53,2,Professional,Tier_2,11400,10854,1918,6455,3352,2156,1929,2837,2420,4016,1348,11,6205,8315,584,788,523,464,465,119,93,204,48685,,,,,,
32518,50,3,Student,Tier_2,6504,5351,739,4151,1718,1453,675,2025,1120,2478,628,10,3091,5676,695,211,80,123,185,24,66,71,26842,,,,,,
171270,47,4,Professional,Tier_1,51381,18486,7899,19393,10713,4194,5758,7778,6796,10386,4352,16,24134,24134,3639,1066,811,953,964,127,203,741,147136,,,,,,
21135,53,3,Professional,Tier_1,6341,4030,458,2444,1599,478,850,1141,878,1992,358,10,565,565,526,396,46,187,179,8,34,36,20569,,,,,,
14604,42,1,Self_Employed,Tier_3,2191,2018,312,2004,971,682,349,747,461,1196,289,7,1063,3384,109,96,66,27,66,12,48,71,11220,,,,,,
41916,30,3,Retired,Tier_2,8383,0,1084,4998,2704,2010,1581,2526,1418,3645,1126,11,4640,12440,369,802,172,405,342,3,139,316,29475,,,,,,
17483,56,0,Professional,Tier_2,3497,0,388,2167,1217,572,472,1143,835,0,476,8,1459,6717,282,190,114,131,256,15,0,70,10767,,,,,,
44595,32,1,Self_Employed,Tier_2,8919,0,1590,5955,2541,1098,1633,2823,1933,4345,1171,15,6468,12587,1636,461,95,135,807,87,46,212,32008,,,,,,
15407,55,1,Student,Tier_2,3081,0,713,1859,891,692,515,708,741,1006,190,6,981,5011,355,129,137,111,66,5,23,50,10396,,,,,,
21780,47,4,Professional,Tier_3,3267,0,595,2652,1288,917,849,873,1082,1654,552,9,1922,8051,732,362,150,220,73,7,10,33,13729,,,,,,
136165,31,1,Student,Tier_3,20425,0,2928,15977,9040,6218,4760,8840,5287,11995,1774,18,24791,48922,3007,1325,1621,587,2184,6,76,209,87244,,,,,,
21687,21,0,Student,Tier_2,4337,0,598,2661,1313,806,728,1299,832,0,596,7,1442,8518,785,80,143,201,216,12,0,30,13170,,,,,,
15833,18,4,Student,Tier_3,2375,0,455,2208,1128,780,437,1198,617,1033,159,9,1438,5445,224,57,71,27,113,1,37,44,10390,,,,,,
76534,20,0,Student,Tier_1,22960,0,3519,9929,4452,2846,3053,4526,3262,0,2095,12,9079,19892,1575,248,309,681,530,159,0,380,56642,,,,,,
12941,62,2,Retired,Tier_1,3882,2462,514,1337,895,339,556,872,629,705,231,8,518,518,115,174,48,159,115,22,31,63,12422,,,,,,
17233,53,4,Student,Tier_1,5170,1409,421,1810,873,579,534,1207,601,898,424,6,992,3306,186,222,47,53,232,23,19,58,13926,,,,,,
47582,21,1,Self_Employed,Tier_3,7137,0,1365,4789,3333,1527,2291,2546,1826,3446,932,13,6156,18389,692,915,114,647,721,16,30,188,29192,,,,,,
63556,60,1,Self_Employed,Tier_2,12711,0,2472,7001,4403,1934,3120,4012,3117,4336,1332,14,8869,19119,491,1037,393,211,816,101,162,179,44438,,,,,,
79645,31,1,Student,Tier_3,11947,0,1720,8854,5956,3232,3374,5743,2926,6247,901,13,10398,28744,1714,1238,887,432,1643,40,141,186,50900,,,,,,
16501,42,2,Student,Tier_1,4950,0,666,1709,1172,703,623,1294,755,1375,359,5,899,2896,96,172,35,137,338,5,12,62,13606,,,,,,
48328,56,0,Retired,Tier_1,14498,0,2234,6499,2479,1800,1070,2714,1504,0,864,14,6816,14665,818,381,157,252,165,23,0,228,33662,,,,,,
20662,20,1,Professional,Tier_2,4132,2188,951,2789,1566,930,489,964,1006,1862,440,9,1868,3345,602,404,144,97,128,16,46,109,17317,,,,,,
18480,24,3,Student,Tier_1,5544,0,402,2337,1026,834,461,862,626,1035,440,5,939,4914,133,89,135,23,246,28,16,90,13567,,,,,,
78553,25,1,Self_Employed,Tier_3,11783,0,3476,10391,5197,3174,3899,3451,2717,5787,1541,14,11346,27137,2346,1322,491,289,1001,86,134,436,51416,,,,,,
19328,61,4,Self_Employed,Tier_2,3866,2054,677,2794,1126,594,675,1330,772,1529,432,5,1030,3480,260,148,178,93,234,1,24,97,15849,,,,,,
37478,24,4,Retired,Tier_2,7496,0,1312,4185,1893,1837,1228,1788,1345,2518,526,8,2909,13352,922,242,503,223,356,27,44,115,24128,,,,,,
33976,42,3,Self_Employed,Tier_2,6795,0,1269,4168,1826,1078,1545,2465,1583,2750,348,10,3392,10150,886,111,253,160,737,65,121,69,23827,,,,,,
12738,34,2,Self_Employed,Tier_2,2548,648,411,1535,691,298,333,759,516,1230,271,10,1264,3500,208,180,87,27,65,1,51,60,9240,,,,,,
64979,43,4,Student,Tier_2,12996,0,2692,9170,4324,2589,2077,4282,2390,5341,786,13,8295,18332,1038,361,360,161,734,14,41,193,46647,,,,,,
46966,21,2,Retired,Tier_2,9393,7223,1393,5418,3546,2019,1502,2185,1554,4215,858,10,4811,7658,1567,692,575,143,634,67,49,75,39306,,,,,,
6124,35,2,Self_Employed,Tier_3,919,0,260,727,484,294,189,482,260,444,178,7,440,1887,119,110,46,21,122,10,10,22,4237,,,,,,
37455,21,3,Self_Employed,Tier_2,7491,0,1790,4105,2879,906,1544,1593,1776,2856,1049,6,2430,11468,353,670,145,376,445,41,83,176,25989,,,,,,
16165,34,4,Retired,Tier_2,3233,0,385,1642,1024,383,650,1247,803,1521,166,8,1249,5109,136,186,56,66,109,19,50,16,11054,,,,,,
72158,64,1,Retired,Tier_2,14432,13327,2407,10431,5711,2983,2287,5244,3198,6539,1489,15,4110,4110,2252,1566,163,464,506,74,42,282,68048,,,,,,
9439,34,2,Self_Employed,Tier_2,1888,1772,194,1325,487,375,251,396,331,566,160,9,857,1694,389,49,102,15,68,1,17,32,7745,,,,,,
22556,62,2,Professional,Tier_3,3383,0,749,3155,1686,724,1008,1276,1096,2206,585,6,1249,6688,511,141,198,124,205,23,98,41,15868,,,,,,
40078,42,4,Student,Tier_3,6012,0,1327,4533,2366,1482,1802,1812,1692,2711,914,12,4677,15427,410,662,291,338,532,55,6,129,24651,,,,,,
31333,20,4,Self_Employed,Tier_1,9400,5313,1310,3346,2429,714,1297,2423,1518,2129,566,6,889,889,991,142,197,275,480,42,62,128,30445,,,,,,
55233,29,3,Self_Employed,Tier_1,16570,0,1692,7182,3943,1846,2362,3600,1973,4405,1316,12,6816,10345,995,401,550,325,282,13,190,223,44889,,,,,,
8904,44,0,Student,Tier_1,2671,0,415,1101,644,364,230,526,368,0,164,5,462,2421,60,171,98,48,146,13,0,46,6483,,,,,,
112475,34,0,Self_Employed,Tier_2,22495,0,3595,12626,6814,4571,3654,6096,5352,0,2883,17,18875,44389,3428,503,840,715,386,61,0,652,68086,,,,,,
45664,39,0,Self_Employed,Tier_2,9133,0,1670,6338,2386,1451,1819,2773,2187,0,935,12,5520,16973,1025,579,404,234,463,23,0,276,28692,,,,,,
89030,56,2,Retired,Tier_2,17806,7848,2474,9558,5264,3944,3422,5064,4148,4585,1494,14,12785,23424,2433,627,1008,446,301,57,129,91,65607,,,,,,
60376,56,3,Self_Employed,Tier_3,9056,0,1490,8520,4008,2334,2744,4392,1954,5613,1242,10,6309,19024,2441,697,444,799,932,4,32,64,41353,,,,,,
29723,60,0,Professional,Tier_3,4458,0,1181,4366,2301,1288,1333,1510,1010,0,693,7,2222,11582,1119,204,244,204,390,33,0,73,18140,,,,,,
10739,53,4,Retired,Tier_2,2148,1157,350,1473,815,474,409,467,428,1058,318,7,758,1642,189,127,133,25,123,17,19,40,9097,,,,,,
19113,33,2,Self_Employed,Tier_2,3823,0,736,2554,1208,653,553,1031,907,1690,362,5,983,5597,664,292,93,56,87,2,26,66,13517,,,,,,
107002,54,2,Self_Employed,Tier_2,21400,0,4094,12577,5536,3304,3932,7791,5330,7252,1693,21,22294,34091,3061,1262,660,487,1222,48,168,170,72909,,,,,,
90881,46,4,Student,Tier_2,18176,0,3152,9856,6667,3321,3235,4940,3531,6318,1396,13,11874,30288,1779,1074,915,687,630,80,240,96,60592,,,,,,
18275,31,3,Student,Tier_1,5482,1821,531,2030,1428,582,440,1320,607,1515,220,8,1471,2297,543,93,145,69,226,16,64,56,15976,,,,,,
3147,24,3,Professional,Tier_1,944,0,82,370,220,88,119,212,131,164,54,6,199,764,62,48,16,31,62,4,2,16,2384,,,,,,
25306,58,0,Student,Tier_3,3796,0,645,3109,1327,1082,852,1605,1239,0,437,6,1436,11215,773,395,304,144,216,37,0,50,14092,,,,,,
23832,45,4,Student,Tier_2,4766,2798,861,3466,1206,860,635,1127,898,1328,497,9,2198,5390,277,153,221,136,90,28,26,91,18442,,,,,,
24566,30,1,Professional,Tier_2,4913,0,710,2989,1925,630,726,1510,844,2087,410,6,1534,7822,752,556,165,110,118,0,4,36,16744,,,,,,
45788,33,3,Self_Employed,Tier_3,6868,5421,1684,6660,3537,1017,1290,3168,2226,3524,1288,15,6640,9105,831,914,150,337,163,3,158,217,36683,,,,,,
60471,38,0,Student,Tier_1,18141,11101,2654,6777,3176,2033,1528,2448,2291,0,922,11,6452,9399,1107,940,495,120,481,103,0,77,51071,,,,,,
66250,21,2,Student,Tier_2,13250,0,2319,9320,4238,2911,1381,5025,3178,3510,1469,11,7103,19648,1900,1021,848,208,979,158,108,318,46601,,,,,,
42853,56,3,Professional,Tier_1,12856,0,1463,5650,2318,1084,1410,3069,2036,3041,794,11,4650,9132,324,261,285,325,155,30,36,100,33721,,,,,,
7103,52,1,Student,Tier_2,1421,0,345,780,449,249,182,498,346,473,71,7,464,2289,116,53,18,44,144,6,19,10,4814,,,,,,
22834,32,2,Retired,Tier_1,6850,1500,714,2429,1344,886,862,1269,959,2058,551,7,1658,3412,526,169,202,85,246,40,30,83,19422,,,,,,
189515,43,2,Student,Tier_2,37903,31006,3959,18988,13811,8605,6601,14569,8515,10571,1995,20,32991,32991,5133,3299,1383,1932,3460,222,188,450,156523,,,,,,
40470,63,4,Self_Employed,Tier_2,8094,0,1880,4733,3196,878,1810,1855,1759,2157,1131,15,6012,12977,1020,737,235,164,454,21,4,87,27493,,,,,,
40264,24,4,Professional,Tier_2,8053,0,1076,4529,2163,1232,1510,2741,1903,2112,403,10,4203,14541,926,512,351,193,783,88,70,82,25722,,,,,,
39996,35,3,Self_Employed,Tier_3,5999,0,1517,5890,2548,1728,841,2481,1730,2700,1129,8,3275,13434,1162,610,445,138,656,67,72,275,26563,,,,,,
41825,42,1,Self_Employed,Tier_2,8365,0,2013,5737,3130,1868,1420,3035,1937,4024,661,13,5424,9635,759,595,180,200,190,28,72,77,32190,,,,,,
4458,54,4,Self_Employed,Tier_1,1337,0,189,465,336,172,94,180,139,267,47,9,395,1233,118,59,39,9,53,1,12,8,3226,,,,,,
24769,38,0,Professional,Tier_3,3715,3372,1115,3371,1501,882,755,1134,759,0,508,10,2461,7657,499,75,260,157,83,2,0,101,17112,,,,,,
29104,25,2,Retired,Tier_2,5821,0,952,3293,1933,1019,1092,1944,1141,1943,346,9,2648,9620,529,389,241,260,237,27,43,44,19484,,,,,,
83629,37,0,Student,Tier_2,16726,0,2825,11687,5973,4019,3603,4670,2720,0,991,12,9757,30417,1674,1145,656,255,331,30,0,169,53214,,,,,,
31166,35,2,Self_Employed,Tier_2,6233,4774,679,3827,2471,1488,1233,1443,1479,2350,616,8,2466,4575,675,173,265,338,102,54,77,182,26593,,,,,,
8036,36,0,Professional,Tier_2,1607,0,322,891,586,380,313,612,321,0,187,7,585,2818,50,152,34,28,165,8,0,14,5219,,,,,,
42320,20,2,Student,Tier_2,8464,0,1791,6009,3050,1985,2066,2549,1999,2642,1004,12,5269,10762,614,473,329,405,275,84,102,101,31559,,,,,,
15770,55,4,Professional,Tier_1,4731,0,566,2334,1209,707,446,1044,483,1491,171,8,1228,2587,600,215,82,29,89,23,30,18,13182,,,,,,
11334,35,0,Self_Employed,Tier_3,1700,2086,517,1410,864,359,484,715,553,0,278,5,589,2367,305,46,105,62,157,17,0,48,8966,,,,,,
15392,44,3,Professional,Tier_2,3078,0,358,1854,892,582,496,765,558,903,367,7,1091,5537,224,162,73,116,199,1,1,76,9853,,,,,,
46303,32,3,Self_Employed,Tier_2,9261,0,1048,6132,3476,1769,1603,2639,2011,3519,803,11,5000,14041,825,275,129,204,753,83,101,181,32261,,,,,,
82122,63,1,Professional,Tier_2,16424,0,1961,9214,4555,3692,2843,4626,2714,5957,960,12,10109,29175,1266,1289,597,246,738,111,15,142,52946,,,,,,
44148,38,1,Self_Employed,Tier_1,13244,8440,2026,6482,2441,1449,1903,2795,1678,2228,644,13,817,817,1001,145,378,510,744,47,22,172,43330,,,,,,
49740,39,1,Student,Tier_1,14922,2565,1274,6571,2633,2470,1047,3742,2416,3727,1146,12,6127,7228,908,341,268,211,257,1,186,340,42513,,,,,,
43800,25,0,Professional,Tier_2,8760,7800,971,5993,3023,960,1165,2904,1902,0,533,14,6069,9788,1150,464,262,333,471,71,0,95,34011,,,,,,
32533,28,2,Professional,Tier_1,9760,0,1425,4532,1951,717,1079,1905,1364,3244,377,5,1712,6178,1200,503,127,197,197,64,132,33,26354,,,,,,
52391,60,1,Student,Tier_2,10478,4047,2145,7336,2941,1112,2590,3827,1705,5151,929,13,6556,10132,454,535,150,352,1110,26,222,72,42261,,,,,,
4333,29,4,Self_Employed,Tier_3,650,0,107,595,256,170,89,175,142,392,82,8,353,1674,92,70,40,5,18,5,14,20,2658,,,,,,
32788,56,3,Retired,Tier_3,4918,0,1407,3742,2251,866,937,2328,1197,1798,509,10,3210,12836,630,351,244,65,633,6,67,79,19953,,,,,,
13004,44,3,Self_Employed,Tier_2,2601,953,375,1731,1028,447,456,1021,470,1261,355,9,1141,2307,255,209,96,110,169,3,40,85,10698,,,,,,
76060,52,4,Self_Employed,Tier_3,11409,14172,1588,9918,4103,2089,2470,4659,2537,7379,924,11,8444,14812,2071,1077,431,555,592,118,56,182,61248,,,,,,
26668,19,3,Student,Tier_1,8000,0,561,3890,1536,594,625,1094,1040,1951,607,10,2564,6770,899,222,95,57,90,27,2,112,19898,,,,,,
30752,52,0,Retired,Tier_2,6150,0,727,4220,2178,667,1361,1835,1096,0,608,6,1915,11911,1184,468,144,407,332,24,0,86,18842,,,,,,
8999,48,4,Professional,Tier_1,2700,1720,401,1152,502,358,333,616,362,701,164,10,0,-9,85,28,69,58,84,10,10,34,9009,,,,,,
67671,25,0,Retired,Tier_1,20301,0,2160,9889,5234,2396,2955,5101,2220,0,1793,12,8354,15621,2112,527,502,190,1424,23,0,295,52049,,,,,,
49554,37,3,Professional,Tier_2,9911,5420,1553,7091,3325,2246,1307,3724,2332,2484,697,13,6417,9464,1371,523,580,124,893,91,91,117,40090,,,,,,
46841,25,4,Professional,Tier_1,14052,2772,2052,5371,3179,1154,1208,3704,1415,3798,1347,14,6747,6787,732,229,324,310,971,62,124,189,40052,,,,,,
15655,21,4,Student,Tier_1,4696,0,617,2289,1231,681,754,692,547,1225,192,8,1225,2732,633,96,168,135,57,13,45,46,12924,,,,,,
16156,48,4,Self_Employed,Tier_2,3231,0,751,1991,1155,695,439,730,768,867,320,5,874,5210,221,81,115,84,63,32,6,90,10947,,,,,,
35876,49,3,Self_Employed,Tier_1,10763,0,744,4081,2238,722,1731,1457,1605,2912,456,7,2660,9168,1040,222,141,159,301,60,23,56,26709,,,,,,
17212,30,3,Retired,Tier_1,5164,0,430,1867,1202,844,795,870,673,1554,433,7,1270,3381,170,336,205,122,220,2,60,88,13832,,,,,,
42483,39,3,Self_Employed,Tier_1,12745,7311,1938,5703,2261,1433,2068,3352,1489,3778,463,12,0,-58,1232,508,87,585,944,57,103,101,42541,,,,,,
5325,43,1,Professional,Tier_1,1598,0,260,704,370,215,250,396,163,345,98,6,324,926,161,63,30,21,87,5,11,7,4399,,,,,,
20311,34,1,Student,Tier_3,3047,0,586,2639,1448,850,974,1133,652,1075,333,7,1394,7574,586,266,73,151,270,32,41,59,12737,,,,,,
